Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Refunds,Total Extra Data Charges,Customer Status
Female,68,No,0,0,45,Yes,6.9,Yes,Yes,One Year,Yes,Bank Withdrawal,100.15,0.0,0,0
Female,34,No,0,0,21,No,25.69,No,Yes,Two Year,No,Credit Card,35.1,0.0,0,0
Female,19,No,2,0,2,Yes,9.12,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,0.0,0,1
Female,25,Yes,0,6,72,Yes,24.85,Yes,Yes,Two Year,Yes,Credit Card,113.65,0.0,0,0
Female,23,No,0,0,6,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.95,0.0,0,1
Male,53,Yes,0,7,72,No,25.69,No,Yes,Two Year,Yes,Credit Card,65.1,0.0,0,0
Male,74,No,0,0,1,Yes,3.84,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,0.0,10,1
Female,20,No,0,0,52,Yes,33.69,Yes,Yes,One Year,Yes,Credit Card,111.25,1.27,0,1
Female,20,No,0,0,5,Yes,35.22,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.55,0.0,0,1
Female,19,Yes,3,2,48,Yes,9.77,No,No,Two Year,No,Credit Card,20.0,0.0,0,0
Female,23,Yes,0,10,67,Yes,4.71,Yes,Yes,One Year,No,Mailed Check,75.1,0.0,0,0
Male,73,Yes,0,1,29,Yes,6.25,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,0.0,0,1
Male,50,Yes,0,6,65,Yes,39.49,Yes,Yes,One Year,No,Credit Card,67.05,0.0,0,0
Female,38,Yes,0,1,17,Yes,5.4,No,Yes,One Year,No,Bank Withdrawal,98.6,0.0,0,1
Female,40,No,0,0,11,Yes,48.92,No,No,Month-to-Month,No,Bank Withdrawal,20.3,0.0,0,0
Female,22,Yes,1,10,52,Yes,2.44,No,No,Two Year,No,Bank Withdrawal,20.1,17.05,0,0
Female,23,Yes,2,2,71,Yes,4.32,Yes,Yes,Two Year,No,Credit Card,113.65,0.0,0,0
Female,19,Yes,0,1,34,Yes,41.32,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.65,0.0,0,1
Male,58,No,0,0,3,Yes,2.88,No,Yes,Month-to-Month,Yes,Credit Card,54.7,0.0,0,1
Male,23,No,0,0,10,Yes,4.29,No,Yes,Month-to-Month,No,Credit Card,70.15,0.0,0,0
Male,76,Yes,0,1,4,Yes,28.11,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.95,0.0,0,1
Female,60,No,0,0,15,Yes,10.43,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,0.0,0,0
Female,67,Yes,0,1,52,Yes,4.11,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.1,0.0,0,0
Female,77,No,0,0,21,Yes,37.4,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,0.0,0,0
Female,23,Yes,0,2,68,Yes,8.62,No,Yes,Two Year,No,Bank Withdrawal,64.1,19.12,0,0
Male,76,No,0,0,39,Yes,20.06,Yes,Yes,Two Year,No,Bank Withdrawal,90.7,0.0,0,0
Female,47,Yes,0,1,46,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.95,0.0,0,0
Female,51,No,0,0,1,Yes,30.52,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,0.0,0,1
Male,36,Yes,0,1,13,Yes,2.92,Yes,Yes,Month-to-Month,Yes,Credit Card,74.4,0.0,0,1
Male,46,Yes,0,11,72,No,25.69,No,Yes,Two Year,No,Credit Card,45.25,0.0,0,0
Female,66,Yes,0,5,38,Yes,15.78,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,0.0,0,1
Male,24,Yes,0,5,64,Yes,32.93,Yes,Yes,One Year,Yes,Credit Card,70.15,0.0,0,0
Female,74,No,0,0,13,Yes,26.68,No,Yes,Two Year,Yes,Bank Withdrawal,96.85,0.0,0,0
Male,59,No,1,0,5,Yes,12.22,No,No,Month-to-Month,No,Credit Card,-10.0,0.0,0,0
Female,47,No,0,0,72,Yes,44.21,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.35,0.0,0,0
Female,33,Yes,0,2,57,Yes,10.05,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.5,0.0,0,0
Female,26,Yes,0,4,72,Yes,24.32,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,0.0,0,0
Male,76,No,0,0,1,Yes,21.85,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,0.0,0,1
Male,56,No,0,0,1,Yes,3.13,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,0.0,0,1
Female,31,No,2,0,8,Yes,12.15,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,0.0,0,1
Female,44,No,0,0,3,Yes,35.54,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,0.0,0,1
Male,52,No,2,0,47,Yes,25.25,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,0.0,0,0
Male,69,Yes,0,7,69,No,25.69,No,Yes,One Year,Yes,Credit Card,29.8,0.0,0,0
Male,40,Yes,2,3,38,Yes,24.16,No,No,Month-to-Month,No,Bank Withdrawal,19.6,0.0,0,0
Male,31,No,0,0,26,Yes,31.73,No,No,Month-to-Month,No,Credit Card,20.9,0.0,0,0
Female,46,Yes,3,1,14,Yes,26.58,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,0.0,0,0
Male,29,No,0,0,11,Yes,27.84,No,Yes,One Year,Yes,Bank Withdrawal,61.25,0.0,0,0
Female,74,No,0,0,2,Yes,39.63,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,0.0,10,1
Male,53,No,0,0,1,Yes,40.49,No,No,Month-to-Month,Yes,Mailed Check,18.85,0.0,0,1
Female,55,Yes,0,0,27,Yes,20.02,No,Yes,One Year,Yes,Credit Card,101.9,0.0,0,0
Male,44,No,0,0,8,Yes,7.02,No,Yes,Month-to-Month,No,Credit Card,43.55,0.0,10,0
Female,29,Yes,0,4,23,Yes,11.4,No,Yes,One Year,Yes,Credit Card,66.25,23.92,0,0
Female,54,No,0,0,13,Yes,6.78,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,34.09,0,1
Female,34,Yes,0,1,60,Yes,30.23,Yes,Yes,Two Year,Yes,Credit Card,110.8,9.79,0,0
Female,23,Yes,2,3,6,Yes,30.17,No,Yes,Month-to-Month,No,Bank Withdrawal,54.85,39.15,0,0
Male,68,Yes,0,2,7,Yes,6.81,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,0.0,0,0
Male,64,No,3,0,66,Yes,23.81,Yes,No,Two Year,Yes,Credit Card,25.3,0.0,0,0
Male,57,Yes,0,2,72,Yes,10.97,Yes,Yes,Two Year,No,Bank Withdrawal,85.95,0.0,0,0
Male,62,No,0,0,33,Yes,5.91,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,0.0,0,0
Male,60,Yes,0,3,23,Yes,36.14,No,No,One Year,No,Credit Card,19.3,0.0,0,0
Female,50,Yes,2,5,59,Yes,47.05,Yes,Yes,Two Year,No,Credit Card,90.3,0.0,0,0
Male,28,No,0,0,4,Yes,43.77,No,Yes,Month-to-Month,Yes,Credit Card,44.8,0.0,0,0
Male,38,Yes,3,4,67,Yes,6.15,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,0.0,0,0
Female,24,No,0,0,4,Yes,9.75,Yes,No,Two Year,Yes,Credit Card,25.3,0.0,0,0
Male,37,Yes,0,6,72,Yes,46.16,Yes,Yes,Two Year,Yes,Credit Card,110.9,0.0,0,0
Female,56,Yes,0,4,42,Yes,36.35,Yes,Yes,Month-to-Month,Yes,Credit Card,66.4,0.0,0,0
Female,70,No,0,0,26,Yes,19.21,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,0.0,0,0
Male,59,Yes,0,9,38,Yes,42.08,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,0.0,0,0
Male,50,Yes,0,5,24,Yes,34.01,Yes,Yes,One Year,Yes,Bank Withdrawal,58.35,0.0,0,0
Female,22,Yes,0,5,65,Yes,34.31,No,Yes,Two Year,No,Credit Card,58.9,0.0,0,0
Female,63,No,0,0,67,Yes,5.39,No,Yes,One Year,Yes,Bank Withdrawal,72.35,0.0,0,0
Female,74,Yes,0,7,43,Yes,8.75,Yes,Yes,One Year,Yes,Credit Card,109.55,0.0,0,1
Male,60,No,0,0,24,Yes,30.42,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,0.0,110,0
Female,36,No,0,0,64,Yes,15.93,Yes,No,One Year,Yes,Bank Withdrawal,24.4,0.0,0,0
Female,63,No,1,0,40,Yes,20.13,No,Yes,Month-to-Month,Yes,Credit Card,64.1,0.0,0,0
Male,53,No,0,0,15,Yes,16.13,No,No,Month-to-Month,Yes,Mailed Check,19.8,0.0,0,0
Male,36,No,3,0,71,Yes,4.89,Yes,No,Two Year,No,Credit Card,24.35,0.0,0,0
Male,71,Yes,0,0,27,Yes,30.49,No,Yes,Two Year,Yes,Bank Withdrawal,70.55,29.99,0,0
Male,28,No,0,0,4,Yes,45.37,No,No,Month-to-Month,No,Credit Card,20.7,0.0,0,0
Female,25,No,0,0,12,Yes,8.82,No,No,Month-to-Month,No,Credit Card,20.1,0.0,0,0
Male,51,No,2,0,8,Yes,25.73,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,33.21,0,1
Female,76,Yes,0,1,33,Yes,33.19,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,0.0,0,1
Female,27,Yes,1,1,52,Yes,3.41,No,No,Two Year,No,Mailed Check,19.85,0.0,0,0
Female,49,Yes,0,7,60,Yes,41.4,No,Yes,Two Year,No,Bank Withdrawal,59.85,0.0,0,0
Male,80,Yes,0,1,33,No,25.69,No,Yes,Two Year,Yes,Bank Withdrawal,50.0,0.0,0,0
Male,37,No,0,0,6,Yes,23.01,No,Yes,Month-to-Month,No,Credit Card,50.05,0.0,40,0
Female,50,Yes,0,1,54,Yes,42.1,Yes,Yes,One Year,Yes,Credit Card,70.15,0.0,0,1
Female,74,Yes,0,1,24,No,25.69,No,Yes,Month-to-Month,Yes,Credit Card,40.65,0.0,0,1
Female,37,Yes,1,5,35,Yes,9.04,No,No,Two Year,Yes,Credit Card,19.85,2.29,0,0
Female,53,Yes,0,7,72,Yes,17.28,Yes,Yes,Two Year,Yes,Credit Card,82.65,0.0,0,0
Male,19,No,0,0,43,Yes,36.78,No,Yes,One Year,Yes,Credit Card,90.65,0.0,0,0
Male,63,No,0,0,43,No,25.69,No,Yes,One Year,No,Bank Withdrawal,-6.0,0.0,0,0
Female,47,Yes,2,1,5,Yes,1.38,No,Yes,Month-to-Month,No,Credit Card,69.95,0.0,0,0
Female,70,No,0,0,44,Yes,35.39,No,Yes,One Year,No,Credit Card,89.15,0.0,0,0
Male,77,Yes,0,1,12,Yes,6.97,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,0.0,0,1
Male,38,No,3,0,53,Yes,33.74,No,Yes,One Year,No,Bank Withdrawal,95.95,0.0,0,0
Female,33,No,0,0,23,Yes,13.98,No,No,Month-to-Month,Yes,Credit Card,19.5,0.0,0,0
Female,42,No,0,0,62,Yes,32.29,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,0.0,0,0
Male,42,No,2,0,27,Yes,8.55,No,No,Two Year,No,Credit Card,20.6,0.0,0,0
Female,64,No,0,0,15,Yes,13.58,Yes,Yes,Month-to-Month,No,Credit Card,48.85,32.09,0,0
Female,24,No,0,0,69,Yes,36.5,Yes,No,Two Year,No,Credit Card,24.6,28.42,0,0
Female,52,Yes,0,0,1,Yes,21.91,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,0.0,0,1
Female,25,No,0,0,70,Yes,8.39,Yes,Yes,One Year,No,Bank Withdrawal,98.9,0.0,0,0
Female,80,No,0,0,15,Yes,39.57,No,Yes,Two Year,Yes,Bank Withdrawal,91.5,48.66,0,0
Female,52,Yes,3,10,67,Yes,3.04,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,0.0,0,0
Female,42,No,0,0,64,Yes,5.68,Yes,Yes,Two Year,Yes,Credit Card,110.5,0.0,60,0
Female,63,Yes,1,9,45,Yes,47.48,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.15,0.0,0,0
Female,39,No,2,0,4,Yes,29.4,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,21.69,0,1
Female,31,No,0,0,40,No,25.69,No,Yes,One Year,Yes,Bank Withdrawal,54.55,11.48,40,0
Female,47,No,0,0,48,Yes,29.54,No,Yes,Two Year,Yes,Credit Card,95.5,0.0,0,1
Male,55,No,0,0,40,Yes,35.58,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,0.0,0,1
Female,47,No,0,0,18,Yes,12.67,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,0.0,0,1
Female,62,Yes,3,1,8,Yes,12.41,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.75,0.0,0,0
Female,30,Yes,1,3,70,Yes,33.24,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,0.0,0,0
Female,26,Yes,3,7,38,Yes,49.9,No,No,Two Year,Yes,Credit Card,19.95,0.0,0,0
Female,21,Yes,3,4,51,Yes,19.9,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,0.0,0,0
Female,34,No,1,0,15,Yes,3.96,No,Yes,Month-to-Month,Yes,Credit Card,99.1,0.0,0,1
Male,53,Yes,3,9,9,Yes,2.68,No,No,Two Year,No,Mailed Check,19.6,0.0,0,0
Female,33,No,0,0,4,Yes,32.46,Yes,Yes,Month-to-Month,Yes,Mailed Check,87.1,0.0,0,1
Male,49,Yes,2,7,72,Yes,27.93,Yes,No,Two Year,Yes,Credit Card,25.1,46.81,0,0
Female,43,No,0,0,48,Yes,19.04,No,Yes,Two Year,Yes,Credit Card,102.5,0.0,0,0
Male,26,No,0,0,17,Yes,35.88,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,0.0,0,0
Male,39,Yes,0,7,71,Yes,5.51,No,Yes,Two Year,Yes,Bank Withdrawal,86.1,0.0,0,0
Male,40,No,0,0,14,Yes,28.65,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,0.0,0,1
Female,52,No,0,0,11,Yes,26.85,No,No,One Year,No,Credit Card,20.05,0.0,0,0
Male,24,Yes,3,9,72,No,25.69,No,Yes,Two Year,Yes,Credit Card,65.25,0.0,80,0
Male,53,Yes,0,1,1,Yes,35.15,No,Yes,Month-to-Month,No,Bank Withdrawal,76.2,0.0,50,1
Female,39,Yes,0,3,36,Yes,24.51,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,4.96,0,1
Male,33,Yes,1,1,27,Yes,48.17,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,0.0,30,0
Female,30,Yes,0,1,50,Yes,28.1,No,No,One Year,Yes,Bank Withdrawal,19.85,0.0,0,0
Male,21,Yes,0,1,1,Yes,32.08,No,Yes,Month-to-Month,No,Credit Card,44.7,0.0,0,1
Male,52,No,0,0,35,Yes,41.21,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.15,18.84,0,0
Male,22,No,0,0,7,Yes,30.61,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,0.0,0,1
Female,50,Yes,0,5,53,Yes,46.24,No,No,One Year,No,Credit Card,19.05,0.0,0,0
Female,24,Yes,0,7,72,Yes,20.54,No,Yes,Two Year,No,Credit Card,85.1,0.0,0,0
Male,60,No,0,0,4,Yes,30.44,Yes,Yes,Month-to-Month,No,Credit Card,50.4,0.0,0,1
Male,62,Yes,0,1,32,Yes,22.57,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,0.0,0,1
Female,50,No,0,0,25,Yes,30.28,No,No,Month-to-Month,No,Mailed Check,19.05,0.0,0,0
Male,56,Yes,0,4,37,Yes,6.99,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.35,0.0,150,0
Male,51,Yes,3,2,26,Yes,36.71,Yes,Yes,One Year,Yes,Credit Card,82.0,42.43,0,0
Male,41,Yes,3,4,35,Yes,48.08,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.65,0.0,40,0
Male,69,Yes,0,10,71,Yes,11.35,No,Yes,One Year,Yes,Bank Withdrawal,71.0,0.0,0,0
Female,35,No,0,0,28,Yes,33.05,Yes,Yes,One Year,No,Credit Card,59.0,0.0,0,0
Female,25,No,0,0,15,Yes,36.34,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,0.0,0,1
Male,50,Yes,0,8,71,Yes,27.16,Yes,Yes,One Year,Yes,Bank Withdrawal,113.15,0.0,0,0
Male,28,Yes,0,10,70,Yes,24.08,No,Yes,Two Year,Yes,Credit Card,80.15,0.0,0,0
Female,48,Yes,0,8,71,Yes,43.61,No,Yes,Two Year,Yes,Credit Card,80.7,0.0,0,0
Male,35,No,0,0,62,Yes,24.35,Yes,Yes,One Year,Yes,Bank Withdrawal,92.3,0.0,0,0
Male,69,Yes,0,6,72,Yes,30.3,Yes,Yes,Two Year,Yes,Credit Card,112.9,0.0,20,0
Female,44,No,1,0,14,Yes,44.14,No,Yes,Month-to-Month,Yes,Credit Card,59.8,0.0,0,0
Female,35,Yes,3,9,70,Yes,39.53,No,Yes,Two Year,No,Credit Card,75.35,0.0,0,0
Male,60,No,3,0,9,Yes,27.34,No,No,One Year,No,Credit Card,20.1,0.0,0,0
Female,35,Yes,1,5,72,Yes,32.59,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.5,0.0,0,0
Female,64,Yes,0,8,63,Yes,10.67,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.25,0.0,0,0
Female,78,No,0,0,1,Yes,24.75,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.15,0.0,20,1
Female,52,Yes,0,8,70,Yes,29.38,Yes,Yes,Two Year,Yes,Credit Card,69.2,0.0,80,0
Female,41,Yes,1,1,72,Yes,15.58,Yes,Yes,Two Year,No,Credit Card,89.75,0.0,0,0
Male,76,Yes,0,9,8,Yes,22.4,No,Yes,One Year,No,Bank Withdrawal,60.9,16.58,0,0
Female,79,No,0,0,42,Yes,9.53,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,0.0,0,1
Female,55,No,0,0,18,Yes,13.65,Yes,Yes,Month-to-Month,Yes,Credit Card,90.0,0.0,0,1
Male,36,Yes,0,1,66,Yes,25.83,Yes,Yes,One Year,No,Bank Withdrawal,95.3,0.0,0,0
Male,22,No,0,0,10,Yes,17.98,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.05,0.0,0,0
Male,56,No,2,0,25,No,25.69,No,Yes,One Year,Yes,Credit Card,40.65,0.0,0,0
Male,54,Yes,2,1,45,Yes,22.31,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.95,0.0,0,0
Female,42,Yes,3,8,11,Yes,44.84,No,Yes,Month-to-Month,No,Bank Withdrawal,51.0,0.0,60,0
Male,73,No,0,0,1,Yes,30.17,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,0.0,0,1
Female,31,No,0,0,8,Yes,31.02,No,No,One Year,Yes,Credit Card,19.2,0.0,0,0
Female,45,Yes,0,7,72,Yes,15.23,Yes,Yes,Two Year,No,Bank Withdrawal,64.75,0.0,0,0
Female,52,Yes,2,3,61,Yes,40.48,Yes,Yes,One Year,Yes,Bank Withdrawal,79.4,0.0,0,0
Female,63,No,0,0,35,Yes,13.14,Yes,Yes,Month-to-Month,No,Credit Card,80.05,0.0,0,0
Male,19,No,0,0,69,Yes,42.49,No,No,Two Year,Yes,Credit Card,19.1,0.0,0,0
Male,43,No,0,0,59,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.7,0.0,0,0
Male,23,No,2,0,52,Yes,22.65,No,No,One Year,No,Credit Card,19.65,0.0,0,0
Male,53,No,0,0,20,Yes,33.14,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.2,0.0,130,0
Female,28,No,0,0,53,Yes,28.46,No,No,Two Year,No,Credit Card,20.25,0.0,0,0
Male,53,No,0,0,13,Yes,39.17,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,0.0,150,0
Female,30,Yes,0,2,1,Yes,23.63,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,0.0,0,1
Male,48,No,0,0,54,Yes,27.3,No,No,Two Year,No,Credit Card,20.0,0.0,0,0
Female,79,No,0,0,34,Yes,14.23,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.35,0.0,0,0
Female,34,No,0,0,35,Yes,35.5,No,No,One Year,No,Credit Card,20.75,0.0,0,0
Female,27,Yes,0,2,10,Yes,10.42,No,No,Month-to-Month,Yes,Credit Card,20.55,0.0,0,0
Male,52,Yes,0,6,18,Yes,1.51,No,Yes,Month-to-Month,No,Credit Card,95.15,10.17,0,1
Male,58,No,0,0,27,Yes,49.25,No,Yes,One Year,No,Bank Withdrawal,81.7,0.0,0,0
Male,77,Yes,0,1,1,No,25.69,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,0.0,0,1
Male,48,No,0,0,31,Yes,41.23,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.45,0.0,0,0
Female,39,No,0,0,64,Yes,28.13,Yes,Yes,One Year,Yes,Credit Card,100.05,0.0,0,1
Male,80,Yes,0,7,10,Yes,25.13,No,Yes,Two Year,No,Bank Withdrawal,75.3,0.0,0,0
Female,72,No,0,0,34,No,25.69,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,0.0,0,0
Male,34,No,0,0,13,Yes,7.33,No,No,One Year,Yes,Bank Withdrawal,19.95,0.0,0,0
Female,33,No,0,0,18,Yes,34.21,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,48.26,0,1
Male,30,No,0,0,1,No,25.69,No,Yes,Month-to-Month,No,Mailed Check,29.7,0.0,0,1
Male,49,No,0,0,26,Yes,6.24,No,Yes,Month-to-Month,No,Bank Withdrawal,89.8,0.0,0,1
Male,20,No,0,0,15,Yes,13.8,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.75,0.0,0,0
Male,60,No,0,0,11,Yes,15.03,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.75,0.0,0,1
Male,63,Yes,3,4,70,Yes,38.83,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.1,0.0,0,0
Female,44,No,0,0,36,Yes,49.85,No,No,One Year,Yes,Bank Withdrawal,19.25,0.0,0,0
Male,28,No,0,0,26,Yes,31.53,No,No,One Year,Yes,Credit Card,20.65,0.0,0,0
Male,49,Yes,2,10,69,Yes,28.19,No,No,Two Year,No,Bank Withdrawal,19.9,0.0,0,0
Male,30,No,0,0,8,Yes,13.04,No,Yes,Month-to-Month,Yes,Credit Card,70.1,0.0,10,1
Female,32,No,0,0,52,Yes,38.71,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.95,0.0,0,0
Male,25,Yes,3,8,68,Yes,24.08,No,Yes,Two Year,No,Credit Card,80.35,0.0,0,0
Female,67,Yes,2,1,62,Yes,45.76,Yes,Yes,Two Year,Yes,Credit Card,96.1,0.0,150,0
Female,50,No,0,0,2,Yes,39.62,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,0.0,0,1
Female,62,No,0,0,19,Yes,11.86,Yes,No,Month-to-Month,No,Bank Withdrawal,24.7,1.65,0,0
Male,32,Yes,3,8,9,Yes,23.42,Yes,Yes,Month-to-Month,Yes,Credit Card,102.6,0.0,0,0
Male,32,Yes,0,4,24,Yes,27.38,No,No,Two Year,No,Credit Card,19.75,16.56,0,0
Male,26,Yes,0,2,61,Yes,20.34,No,Yes,Two Year,Yes,Credit Card,81.05,0.0,0,0
Male,31,Yes,3,7,72,Yes,8.51,Yes,Yes,Two Year,No,Bank Withdrawal,90.45,0.0,0,0
Male,57,Yes,0,8,8,Yes,20.67,No,Yes,Month-to-Month,Yes,Credit Card,75.0,0.0,0,0
Female,30,No,0,0,13,Yes,37.03,Yes,Yes,Two Year,No,Credit Card,88.95,0.0,0,0
Male,50,Yes,2,6,30,Yes,12.49,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,0.0,0,0
Female,30,Yes,3,5,38,Yes,46.27,No,Yes,Month-to-Month,No,Bank Withdrawal,54.5,0.0,0,0
Female,57,No,0,0,71,Yes,2.93,Yes,Yes,Two Year,Yes,Credit Card,106.75,0.0,0,0
Female,40,No,0,0,16,Yes,12.92,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,0.0,0,1
Female,61,No,0,0,36,No,25.69,No,Yes,Two Year,No,Bank Withdrawal,31.05,0.0,0,0
Male,58,No,0,0,1,Yes,6.44,No,Yes,Month-to-Month,No,Mailed Check,51.25,0.0,0,1
Male,19,Yes,3,10,52,Yes,40.76,No,No,Two Year,No,Credit Card,19.2,0.0,0,0
Female,64,No,0,0,4,Yes,36.76,Yes,Yes,Month-to-Month,No,Credit Card,89.6,0.0,0,1
Male,40,Yes,0,10,65,Yes,17.43,Yes,Yes,Two Year,Yes,Mailed Check,69.55,23.61,0,0
Male,39,No,0,0,38,Yes,33.71,No,Yes,One Year,Yes,Bank Withdrawal,70.45,0.0,0,1
Male,38,No,0,0,64,Yes,36.54,Yes,Yes,Two Year,No,Credit Card,99.25,0.0,0,0
Male,60,Yes,0,8,71,Yes,34.72,Yes,Yes,One Year,Yes,Credit Card,98.65,0.0,0,0
Male,47,Yes,0,7,59,Yes,49.31,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,0.0,40,1
Male,50,Yes,2,10,68,Yes,19.09,Yes,No,Two Year,No,Bank Withdrawal,25.4,9.34,0,0
Male,52,Yes,0,1,30,Yes,28.85,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,0.0,80,1
Male,37,Yes,0,4,6,Yes,47.29,Yes,No,One Year,No,Mailed Check,25.1,0.0,0,0
Female,30,No,0,0,3,Yes,26.26,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,0.0,0,1
Male,29,No,0,0,37,Yes,12.69,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.15,17.5,50,0
Female,24,No,0,0,68,Yes,5.3,Yes,Yes,Month-to-Month,No,Mailed Check,54.45,0.0,0,0
Male,53,No,3,0,15,Yes,32.54,Yes,No,Month-to-Month,Yes,Bank Withdrawal,24.8,12.8,0,0
Female,48,No,0,0,16,Yes,47.45,Yes,Yes,Month-to-Month,Yes,Credit Card,65.2,0.0,0,1
Male,59,Yes,2,0,59,No,25.69,No,Yes,One Year,No,Credit Card,34.8,0.0,0,0
Female,53,No,0,0,17,Yes,41.78,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,0.0,0,0
Male,24,Yes,1,5,41,Yes,16.02,No,No,Two Year,Yes,Credit Card,20.0,0.0,0,0
Female,61,Yes,0,8,64,Yes,49.26,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.4,32.24,0,0
Male,19,No,0,0,49,Yes,6.26,No,No,Two Year,Yes,Credit Card,19.9,0.0,0,0
Male,47,Yes,0,9,69,Yes,3.08,Yes,Yes,Two Year,Yes,Credit Card,92.45,0.0,0,0
Male,77,No,0,0,55,No,25.69,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,0.0,0,0
Male,43,Yes,0,6,37,Yes,9.26,Yes,Yes,One Year,No,Credit Card,79.25,0.0,0,0
